Hello World
Using goldhelp.csv
=======
Liberton High School,LIB,10.211.8.80,FS726T, Liberton HS SW8, Main Cab, 00-1f-33-ff-64-3a
Liberton High School,LIB,10.211.8.81,FS750T2, Liberton HS, Science  Cab SW2, e0-91-f5-95-90-4c
=======
Portobello High School,POR,10.226.4.70,FS726T, , Portobello HS Gb Sw, 00-18-4d-30-27-96
Portobello High School,POR,10.226.4.71,FS750T2, portobello high, main comms room, 74-44-01-d8-14-c3
Portobello High School,POR,10.226.4.72,FS750T2, , PortobelloHS 1-2, c0-3f-0e-44-95-e6
Portobello High School,POR,10.226.4.73,FS750T2, , , 84-1b-5e-93-49-9f
Portobello High School,POR,10.226.4.74,FS750T2, , Main comms Room, 74-44-01-d8-14-93
Portobello High School,POR,10.226.4.75,FS750T2, , Portobello HS 1-5, c0-3f-0e-44-96-07
Portobello High School,POR,10.226.4.76,FS750T2, 6th Floor , Portobello HS 2-1, c0-3f-0e-44-95-e3
Portobello High School,POR,10.226.4.77,FS750T2, 6th Floor, Portobello HS 2-2, c0-3f-0e-44-95-e4
Portobello High School,POR,10.226.4.79,FS750T2, , Portobello HS 3-1, c0-3f-0e-44-95-95
Portobello High School,POR,10.226.4.80,FS750T2, , Portobello HS Cab 4, 00-22-3f-de-09-ea
Portobello High School,POR,10.226.4.81,FS726T, , Portobello HS 4-2, 00-18-4d-3a-61-38
Portobello High School,POR,10.226.4.82,FS750T2, Portobello HS, Next to Janitors , c0-3f-0e-44-95-9b
Portobello High School,POR,10.226.4.83,FS726T, Portobello HS, Temp Unit, 00-18-4d-d2-d2-bc
=======
Queensferry Community High School,QUE,10.218.4.70,FS726T, , QueensferryHS GB Sw, 00-14-6c-e5-eb-8c
Queensferry Community High School,QUE,10.218.4.71,FS750T2, , QueensferryHS Cab1-1, 00-14-6c-31-f6-af
Queensferry Community High School,QUE,10.218.4.72,FS750T2, , QueensferryHS Cab1-2, 00-14-6c-31-f7-76
Queensferry Community High School,QUE,10.218.4.73,FS750T2, , QueensferryHS Cab1-3, c0-3f-0e-44-95-aa
Queensferry Community High School,QUE,10.218.4.74,FS750T2, , QueensferryHS Cab1-4, 00-14-6c-31-f6-53
Queensferry Community High School,QUE,10.218.4.75,FS750T2, , QueensferryHS Cab2-1, 00-14-6c-31-f6-c7
Queensferry Community High School,QUE,10.218.4.76,FS750T2, , QueensferryHS Cab2-2, e0-91-f5-1f-82-58
=======
St Augustine's High School,STA,10.202.20.70,GS724T,Unknown,Unknown,Unknown
St Augustine's High School,STA,10.202.20.71,GS724T,Unknown,Unknown,Unknown
St Augustine's High School,STA,10.202.20.73,FS750T2, St_Augustine_A1_01, Cab A1, 00-22-3f-e1-dd-7d
St Augustine's High School,STA,10.202.20.74,FS750T2, St_Augustine_A1_02, Cab A1, 00-22-3f-e1-dd-86
St Augustine's High School,STA,10.202.20.75,FS750T2, St_Augustine_A1_03, Cab A1, 00-22-3f-e1-dd-72
St Augustine's High School,STA,10.202.20.76,FS750T2, St_Augustine_A1_04, Cab A1, 00-22-3f-e1-dd-91
St Augustine's High School,STA,10.202.20.77,FS750T2, St_Augustine_A2_01, Cab A2, 00-22-3f-e1-dd-85
St Augustine's High School,STA,10.202.20.78,FS750T2, St_Augustine_A2_02, Cab A2, 00-22-3f-e1-dd-7e
St Augustine's High School,STA,10.202.20.79,FS750T2, St_Augustine_A2_03, Cab A2, 00-22-3f-e1-de-97
St Augustine's High School,STA,10.202.20.80,FS750T2, St_Augustine_A2_04, Cab A2, 00-22-3f-e1-dd-92
St Augustine's High School,STA,10.202.20.81,FS750T2, St_Augustine_A2_05, Cab 2, 00-22-3f-e1-de-96
St Augustine's High School,STA,10.202.20.82,FS750T2, St_Augustine_A2_06, Cab A2, 00-22-3f-e1-de-f5
St Augustine's High School,STA,10.202.20.83,FS750T2, St_Augustine_A3_01, Cab A3, 00-22-3f-e1-67-25
St Augustine's High School,STA,10.202.20.84,FS750T2, St_Augustine_A3_02, Cab A3, 00-22-3f-e1-de-d7
St Augustine's High School,STA,10.202.20.85,FS750T2, St_Augustine_CPE1, CPE_1, 00-22-3f-e1-dd-71
=======
=======
The Royal High School,ROY,10.218.12.70,FS726T, , Royal High HS Gb Sw, 00-14-6c-e5-eb-95
The Royal High School,ROY,10.218.12.71,FS750T2, , Royal High HS CAB1-1, 00-14-6c-88-0f-2e
The Royal High School,ROY,10.218.12.72,FS750T2, , Royal High HS CAB1-2, e0-91-f5-95-8f-c6
The Royal High School,ROY,10.218.12.73,FS750T2, , Royal High HS CAB1-3, 00-14-6c-c3-9f-20
The Royal High School,ROY,10.218.12.74,FS750T2, , Royal High HS Cab1-4, e0-91-f5-1f-74-37
The Royal High School,ROY,10.218.12.75,FS750T2, RoyalHigh, library, 04-a1-51-6a-46-e9
The Royal High School,ROY,10.218.12.76,FS750T2, , Royal High HS CAB1-6, e0-91-f5-95-8f-5b
The Royal High School,ROY,10.218.12.77,FS750T2, , Royal High HS Cab1-7, e0-91-f5-20-f3-e2
The Royal High School,ROY,10.218.12.78,FS726T, , Royal High HS CAB1-8, 00-14-6c-e6-fc-c6
The Royal High School,ROY,10.218.12.79,FS750T2, , Royal High HS Cab3-1, e0-91-f5-1f-73-fd
The Royal High School,ROY,10.218.12.80,FS750T2, , Royal High HS CAB3-1, e0-91-f5-95-8f-c4
The Royal High School,ROY,10.218.12.81,FS726T, , Royal High HS CAB3-2, 00-14-6c-eb-a4-ea
The Royal High School,ROY,10.218.12.82,FS726T, RHS Temp1, Main Cab, 00-14-6c-ea-c1-2f
The Royal High School,ROY,10.218.12.83,FS726T, RHS Temp2, Main Cab, 00-18-4d-30-28-00
=======
Trinity Academy,TRI,10.228.4.70,FS726T, , Trinity Academy GbSw, 00-18-4d-30-28-a7
Trinity Academy,TRI,10.228.4.71,FS750T2, Trinity Academy A-1, Main  Cab, e0-91-f5-20-f3-fd
Trinity Academy,TRI,10.228.4.72,FS750T2, Trinity Main CAB - , , c0-3f-0e-44-95-99
Trinity Academy,TRI,10.228.4.73,FS750T2, , Trinity Academy A-3, 00-18-4d-72-25-81
Trinity Academy,TRI,10.228.4.74,FS750T2, Trinity High School , Main CAB, c0-3f-0e-44-95-a6
Trinity Academy,TRI,10.228.4.75,FS726T, Trinity Academy A-4, Trin Acad Main CAB, 00-14-6c-ea-c1-2c
Trinity Academy,TRI,10.228.4.76,FS750T2, , Trinity Academy A-6, 00-18-4d-78-58-08
Trinity Academy,TRI,10.228.4.77,FS750T2, Trinity Acad B 1, Cab B 1, e0-91-f5-1f-73-fb
Trinity Academy,TRI,10.228.4.78,FS726T, , Trinity Academy B-2, 00-18-4d-3a-60-b6
Trinity Academy,TRI,10.228.4.79,FS726T, Trintiy HS, CAB_C, 00-22-3f-0a-f8-60
Trinity Academy,TRI,10.228.4.80,FS726T, Trinity Academy A-7, Trin Acad Main CAB, 00-14-6c-ea-c1-2e
=======
Tynecastle High School,TYN,10.201.4.70,FS726T, Tynecastle_01, Cab A, 00-22-3f-8b-29-1f
Tynecastle High School,TYN,10.201.4.71,FS750T2, Tynecastle_02, Cab A, 00-22-3f-e7-e3-61
Tynecastle High School,TYN,10.201.4.72,FS750T2, Tynecastle_03, Cab A, 00-22-3f-e7-e3-64
Tynecastle High School,TYN,10.201.4.73,FS750T2, Tynecastle_04, Cab C, 00-22-3f-e7-e3-62
Tynecastle High School,TYN,10.201.4.74,FS750T2, Tynecastle_05, Cab E, 00-1e-2a-d4-e7-e6
Tynecastle High School,TYN,10.201.4.75,FS750T2, Tynecastle_06, Cab E, 00-1e-2a-d6-fc-55
Tynecastle High School,TYN,10.201.4.76,FS750T2, Tynecastle_07, Cab E, 00-22-3f-e7-e3-71
Tynecastle High School,TYN,10.201.4.77,FS750T2, Tynecastle_08, Cab E, 00-22-3f-e7-e3-69
Tynecastle High School,TYN,10.201.4.78,FS750T2, Tynecastle_09, Cab D, 00-1e-2a-d4-e7-e1
Tynecastle High School,TYN,10.201.4.79,FS750T2, Tynecastle_10, Cab D, 00-22-3f-e7-e3-72
Tynecastle High School,TYN,10.201.4.80,FS750T2, Tynecastle_11, Cab C, 00-22-3f-e6-f8-52
Tynecastle High School,TYN,10.201.4.81,FS750T2, Tynecastle_12, Cab B, 00-22-3f-e7-e3-68
Tynecastle High School,TYN,10.201.4.82,FS750T2, Tynecastle_13, Cab F, 00-22-3f-e6-f7-e6
Tynecastle High School,TYN,10.201.4.83,FS750T2, Tynecastle_14, Cab C, 00-22-3f-e1-67-5d
Tynecastle High School,TYN,10.201.4.84,FS750T2, Tyncastle High, cabinet c, 10-0d-7f-bd-92-de
=======
Wester Hailes Education Centre,WES,10.203.12.70,Unknown,Unknown,Unknown,Unknown
Wester Hailes Education Centre,WES,10.203.12.71,FS750T2, WHEC, WHEC CAB C-1, 00-22-3f-e1-67-28
Wester Hailes Education Centre,WES,10.203.12.72,FS750T2, WHEC CABINET, MAIN CAB, 4c-60-de-65-a0-f1
Wester Hailes Education Centre,WES,10.203.12.74,FS726T, , WHEC CAB C-4, 00-18-4d-2e-21-5f
Wester Hailes Education Centre,WES,10.203.12.76,FS726T, , WHEC CAB Aa-2, 00-14-6c-e5-eb-85
Wester Hailes Education Centre,WES,10.203.12.77,FS726T, , WHEC CAB Ab-1, 00-18-4d-2d-1f-a5
Wester Hailes Education Centre,WES,10.203.12.78,FS726T, , WHEC CAB B-1, 00-18-4d-2e-21-7c
Wester Hailes Education Centre,WES,10.203.12.81,FS750T2, , WHEC Music Cab E, e0-91-f5-20-f3-ac
Wester Hailes Education Centre,WES,10.203.12.82,FS750T2, , WHEC CAB Aa-1, e0-91-f5-20-f3-ae
Wester Hailes Education Centre,WES,10.203.12.83,FS750T2, wester hailes, hails, 4c-60-de-68-bd-d2
Wester Hailes Education Centre,WES,10.203.12.84,FS750T2, WHEC, Wester Hailes, 4c-60-de-68-bd-f2
=======
Braidburn Special School,BRAI,10.209.36.90,Unknown,Unknown,Unknown,Unknown
=======
=======
=======
Howdenhall School,HOWD,10.211.56.70,FS750T2,, Main Cab, 00-1b-2f-c2-e2-81
=======
St Katharine's School,STKA,10.211.68.70,FS750T2, st catherines sp, st cats, 84-1b-5e-93-49-97
St Katharine's School,STKA,10.211.68.71,GS724T,Unknown,Unknown,Unknown
=======
Kaimes School,KAIM,10.211.60.70,FS726T, Kaimes Switch 1, Main Cab, 00-14-6c-ea-c1-2d
Kaimes School,KAIM,10.211.60.71,FS726T, Kaimes Switch 2, Main Cab, 00-14-6c-eb-a4-fc
Kaimes School,KAIM,10.211.60.72,FS726T, Kaimes Switch 3, Main Cab, 00-18-4d-2e-24-55
Kaimes School,KAIM,10.211.60.73,FS726T, Kaimes Switch 4, Library Cab, 00-18-4d-2e-25-55
Kaimes School,KAIM,10.211.60.74,FS726T, Kaimes Switch 5, Library Cab, 00-18-4d-2e-21-a8
=======
Oaklands School,OAKL,10.217.28.70,FS750T2, Oaklands SS, , e0-91-f5-1f-74-15
Oaklands School,OAKL,10.217.28.71,FS750T2,, ferry road, 10-0d-7f-b2-a7-3d
=======
Pilrig Park School,PILR,10.227.40.70,FS726T, Pilrig Park SS, Main Cab, 00-24-b2-5e-fd-bf
Pilrig Park School,PILR,10.227.40.71,FS750T2, Pilrig Park SS, Main Cab, 00-14-6c-31-f6-28
=======
Prospect Bank School,PROS,10.227.44.70,FS750T2,, janitors cpb, 04-a1-51-6a-46-d1
=======
Rowanfield School,ROWA,10.217.40.70,FS750T2, Rowanfield SS, Main Cab, 00-22-3f-e1-67-58
=======
St Crispin's School,STCR,10.220.28.70,FS750T2, St Crispins, Main Cab, 00-1e-2a-d4-ea-41
St Crispin's School,STCR,10.220.28.71,FS726T, St Crispins, Hut (Cab 2), 00-24-b2-5e-fd-26
=======
=======
=======
=======
=======
=======
=======
Panmuir St. Ann's Special School,CLPA,10.254.40.70,FS750T2, Panmure Special Sc, 1st floor cpbrd, 10-0d-7f-bd-94-66
Panmuir St. Ann's Special School,CLPA,10.254.40.71,FS750T2, Panmuir Prim School, 1st floor cbrd, 10-0d-7f-bd-95-fe
Panmuir St. Ann's Special School,CLPA,10.254.40.90,FS750T2,,,
=======
CLD South,CLSO,10.254.36.70,FS726T, , South Bridge Cab 1-1, 00-18-4d-2e-21-fa
=======
=======
CLD West,CLWE,10.252.36.70,FS750T2, , Carrickvale Comm Ed, 00-18-4d-6e-a5-30
=======
Gorgiemills Special School,GORG,10.201.44.70,FS726T, Gorgie Mills SW1, Main Cab, 00-1b-2f-ad-e0-5e
Gorgiemills Special School,GORG,10.201.44.71,FS750T2, Gorgie Mills SW2, Main Cab, 00-1b-2f-c2-e3-3c
Gorgiemills Special School,GORG,10.201.44.72,FS750T2, Switch3 in stack, Main Cab, 84-1b-5e-91-52-91
Gorgiemills Special School,GORG,10.201.44.73,FS750T2, Gorgie Mills SW4, Main Cab, 00-1b-2f-c2-e3-92
Gorgiemills Special School,GORG,10.201.44.74,FS750T2, Gorgie Mills SW5, Cab BGround Floor, 00-1b-2f-c2-e3-ab
Gorgiemills Special School,GORG,10.201.44.75,FS750T2, Gorgile Mills SW6, CAB B Ground Floor, 00-1b-2f-c2-e4-49
Gorgiemills Special School,GORG,10.201.44.76,FS750T2, Gorgie Mills SW7, CAB B Ground floor, 00-1b-2f-c2-e3-91
Gorgiemills Special School,GORG,10.201.44.77,FS750T2, Gorgie Mills SW8, CAB B Ground floor, 00-1b-2f-c2-e3-3f
=======
Woodlands Special School,WOOD,10.202.72.70,FS726T, Switch 1, Woodlands PS Cab1, 00-1b-2f-ad-df-e0
Woodlands Special School,WOOD,10.202.72.71,FS750T2, Switch 2, Woodlands PS Cab1, 00-1b-2f-c2-e4-4d
Woodlands Special School,WOOD,10.202.72.72,FS750T2, Switch3, Woodlands PS Cab1, 00-1b-2f-c2-e3-7d
Woodlands Special School,WOOD,10.202.72.73,FS750T2, Switch 4, Woodlands PS Cab1, 00-1b-2f-c2-e3-a3
Woodlands Special School,WOOD,10.202.72.74,FS750T2, Switch 5, Woodlands PS Cab1, 00-1b-2f-c2-e3-7c
Woodlands Special School,WOOD,10.202.72.75,FS750T2, Switch 6, Woodlands PS Cab1, 00-1b-2f-c2-e3-a7
Woodlands Special School,WOOD,10.202.72.76,FS750T2, Switch 7, Woodlands PS Cab1, 00-1b-2f-c2-e4-41
=======
=======
Moffat Early Years Centre,MOFF,10.225.12.70,FS726T, Child House Nursery, Main Cab, 00-24-b2-5e-fd-2b
